# bioPlux Text File Format
# Version: 513
# StartDateTime: 2015-3-16 11:39:40
# SamplingFrequency: 1000
# SampledChannels: 1
# SamplingResolution: 12
# AcquiringDevice: 00:07:80:64:6D:DB
# EndOfHeader
2237	2379	
2238	2380	
2239	2380	
2240	2381	
2241	2381	
2242	2381	
2243	2382	
2244	2382	
2245	2382	
2246	2383	
2247	2384	
2248	2384	
2249	2384	
2250	2385	
2251	2385	
2252	2385	
2253	2386	
2254	2385	
2255	2386	
2256	2386	
2257	2386	
2258	2386	
2259	2386	
2260	2387	
2261	2387	
2262	2387	
2263	2388	
2264	2388	
2265	2388	
2266	2389	
2267	2388	
2268	2389	
2269	2388	
2270	2389	
2271	2388	
2272	2387	
2273	2388	
2274	2387	
2275	2388	
2276	2388	
2277	2387	
2278	2386	
2279	2387	
2280	2386	
2281	2386	
2282	2387	
2283	2386	
2284	2386	
2285	2385	
2286	2386	
2287	2385	
2288	2385	
2289	2384	
2290	2383	
2291	2384	
2292	2383	
2293	2383	
2294	2383	
2295	2382	
2296	2381	
2297	2381	
2298	2381	
2299	2380	
2300	2380	
2301	2380	
2302	2379	
2303	2379	
2304	2379	
2305	2378	
2306	2378	
2307	2377	
2308	2377	
2309	2376	
2310	2376	
2311	2376	
2312	2375	
2313	2375	
2314	2374	
2315	2374	
2316	2374	
2317	2373	
2318	2373	
2319	2372	
2320	2372	
2321	2372	
2322	2372	
2323	2372	
2324	2372	
2325	2372	
2326	2371	
2327	2371	
2328	2371	
2329	2370	
2330	2370	
2331	2370	
2332	2370	
2333	2370	
2334	2370	
2335	2370	
2336	2369	
2337	2370	
2338	2369	
2339	2369	
2340	2369	
2341	2369	
2342	2369	
2343	2370	
2344	2369	
2345	2370	
2346	2369	
2347	2369	
2348	2369	
2349	2369	
2350	2369	
2351	2369	
2352	2368	
2353	2368	
2354	2368	
2355	2368	
2356	2368	
2357	2368	
2358	2367	
2359	2368	
2360	2368	
2361	2368	
2362	2368	
2363	2368	
2364	2368	
2365	2368	
2366	2368	
2367	2368	
2368	2367	
2369	2367	
2370	2367	
2371	2366	
2372	2366	
2373	2366	
2374	2367	
2375	2366	
2376	2366	
2377	2365	
2378	2366	
2379	2365	
2380	2365	
2381	2365	
2382	2365	
2383	2365	
2384	2365	
2385	2365	
2386	2364	
2387	2365	
2388	2364	
2389	2364	
2390	2363	
2391	2364	
2392	2364	
2393	2362	
2394	2362	
2395	2362	
2396	2362	
2397	2361	
2398	2361	
2399	2362	
2400	2361	
2401	2360	
2402	2360	
2403	2360	
2404	2360	
2405	2360	
2406	2359	
2407	2358	
2408	2358	
2409	2358	
2410	2357	
2411	2356	
2412	2355	
2413	2355	
2414	2354	
2415	2353	
2416	2353	
2417	2351	
2418	2351	
2419	2350	
2420	2349	
2421	2349	
2422	2349	
2423	2348	
2424	2347	
2425	2346	
2426	2345	
2427	2344	
2428	2342	
2429	2342	
2430	2341	
2431	2340	
2432	2339	
2433	2337	
2434	2336	
2435	2335	
2436	2334	
2437	2332	
2438	2331	
2439	2330	
2440	2329	
2441	2327	
2442	2327	
2443	2326	
2444	2325	
2445	2323	
2446	2322	
2447	2320	
2448	2319	
2449	2318	
2450	2317	
2451	2316	
2452	2314	
2453	2313	
2454	2311	
2455	2309	
2456	2308	
2457	2306	
2458	2305	
2459	2304	
2460	2302	
2461	2301	
2462	2299	
2463	2298	
2464	2297	
2465	2297	
2466	2295	
2467	2293	
2468	2292	
2469	2291	
2470	2290	
2471	2288	
2472	2287	
2473	2285	
2474	2284	
2475	2282	
2476	2282	
2477	2280	
2478	2279	
2479	2277	
2480	2276	
2481	2275	
2482	2274	
2483	2272	
2484	2271	
2485	2270	
2486	2269	
2487	2267	
2488	2266	
2489	2264	
2490	2263	
2491	2261	
2492	2260	
2493	2258	
2494	2257	
2495	2256	
2496	2254	
2497	2252	
2498	2251	
2499	2250	
2500	2249	
2501	2247	
2502	2246	
2503	2245	
2504	2244	
2505	2242	
2506	2241	
2507	2239	
2508	2238	
2509	2237	
2510	2235	
2511	2233	
2512	2232	
2513	2231	
2514	2230	
2515	2228	
2516	2227	
2517	2225	
2518	2224	
2519	2223	
2520	2222	
2521	2220	
2522	2219	
2523	2218	
2524	2217	
2525	2216	
2526	2214	
2527	2213	
2528	2211	
2529	2210	
2530	2208	
2531	2207	
2532	2205	
2533	2204	
2534	2203	
2535	2201	
2536	2200	
2537	2198	
2538	2197	
2539	2195	
2540	2194	
2541	2192	
2542	2192	
2543	2190	
2544	2189	
2545	2188	
2546	2186	
2547	2184	
2548	2182	
2549	2181	
2550	2180	
2551	2178	
2552	2176	
2553	2174	
2554	2173	
2555	2171	
2556	2169	
2557	2168	
2558	2166	
2559	2165	
2560	2164	
2561	2162	
2562	2160	
2563	2159	
2564	2157	
2565	2156	
2566	2154	
2567	2153	
2568	2151	
2569	2150	
2570	2148	
2571	2146	
2572	2144	
2573	2143	
2574	2142	
2575	2140	
2576	2138	
2577	2137	
2578	2136	
2579	2134	
2580	2132	
2581	2131	
2582	2130	
2583	2128	
2584	2127	
2585	2125	
2586	2124	
2587	2122	
2588	2121	
2589	2119	
2590	2118	
2591	2116	
2592	2115	
2593	2113	
2594	2111	
2595	2110	
2596	2108	
2597	2107	
2598	2106	
2599	2104	
2600	2104	
2601	2102	
2602	2101	
2603	2099	
2604	2098	
2605	2097	
2606	2096	
2607	2094	
2608	2093	
2609	2091	
2610	2089	
2611	2089	
2612	2087	
2613	2086	
2614	2084	
2615	2083	
2616	2082	
2617	2081	
2618	2079	
2619	2078	
2620	2077	
2621	2076	
2622	2075	
2623	2074	
2624	2073	
2625	2072	
2626	2070	
2627	2070	
2628	2069	
2629	2068	
2630	2066	
2631	2064	
2632	2064	
2633	2063	
2634	2062	
2635	2061	
2636	2059	
2637	2058	
2638	2057	
2639	2056	
2640	2056	
2641	2054	
2642	2053	
2643	2052	
2644	2052	
2645	2052	
2646	2051	
2647	2049	
2648	2048	
2649	2047	
2650	2046	
2651	2046	
2652	2045	
2653	2043	
2654	2042	
2655	2042	
2656	2040	
2657	2040	
2658	2039	
2659	2038	
2660	2037	
2661	2037	
2662	2036	
2663	2035	
2664	2034	
2665	2034	
2666	2033	
2667	2032	
2668	2031	
2669	2030	
2670	2030	
2671	2029	
2672	2028	
2673	2028	
2674	2026	
2675	2026	
2676	2025	
2677	2024	
2678	2024	
2679	2023	
2680	2022	
2681	2022	
2682	2021	
2683	2020	
2684	2019	
2685	2018	
2686	2017	
2687	2017	
2688	2016	
2689	2015	
2690	2014	
2691	2013	
2692	2012	
2693	2011	
2694	2010	
2695	2010	
2696	2008	
2697	2007	
2698	2006	
2699	2005	
2700	2004	
2701	2003	
2702	2002	
2703	2002	
2704	2000	
2705	2000	
2706	1999	
2707	1998	
2708	1997	
2709	1996	
2710	1995	
2711	1994	
2712	1993	
2713	1992	
2714	1991	
2715	1990	
2716	1988	
2717	1987	
2718	1986	
2719	1985	
2720	1985	
2721	1984	
2722	1982	
2723	1982	
2724	1981	
2725	1980	
2726	1979	
2727	1978	
2728	1977	
2729	1976	
2730	1975	
2731	1974	
2732	1973	
2733	1972	
2734	1971	
2735	1969	
2736	1969	
2737	1968	
2738	1967	
2739	1966	
2740	1964	
2741	1964	
2742	1963	
2743	1963	
2744	1962	
2745	1961	
2746	1960	
2747	1959	
2748	1958	
2749	1957	
2750	1956	
2751	1956	
2752	1955	
2753	1954	
2754	1953	
2755	1952	
2756	1951	
2757	1949	
2758	1949	
2759	1948	
2760	1947	
2761	1947	
2762	1946	
2763	1945	
2764	1945	
2765	1944	
2766	1943	
2767	1942	
2768	1942	
2769	1941	
2770	1940	
2771	1939	
2772	1937	
2773	1937	
2774	1937	
2775	1935	
2776	1934	
2777	1933	
2778	1933	
2779	1932	
2780	1931	
2781	1931	
2782	1930	
2783	1929	
2784	1928	
2785	1927	
2786	1927	
2787	1926	
2788	1925	
2789	1924	
2790	1923	
2791	1923	
2792	1922	
2793	1921	
2794	1920	
2795	1919	
2796	1918	
2797	1917	
2798	1916	
2799	1916	
2800	1914	
2801	1914	
2802	1912	
2803	1912	
2804	1911	
2805	1910	
2806	1909	
2807	1908	
2808	1907	
2809	1906	
2810	1905	
2811	1904	
2812	1902	
2813	1901	
2814	1900	
2815	1899	
2816	1898	
2817	1897	
2818	1896	
2819	1895	
2820	1893	
2821	1892	
2822	1891	
2823	1890	
2824	1889	
2825	1888	
2826	1887	
2827	1886	
2828	1884	
2829	1883	
2830	1881	
2831	1880	
2832	1879	
2833	1878	
2834	1876	
2835	1874	
2836	1874	
2837	1872	
2838	1871	
2839	1870	
2840	1869	
2841	1868	
2842	1866	
2843	1865	
2844	1864	
2845	1863	
2846	1862	
2847	1861	
2848	1859	
2849	1858	
2850	1857	
2851	1855	
2852	1854	
2853	1853	
2854	1852	
2855	1851	
2856	1849	
2857	1848	
2858	1846	
2859	1846	
2860	1845	
2861	1844	
2862	1842	
2863	1841	
2864	1840	
2865	1839	
2866	1838	
2867	1837	
2868	1836	
2869	1834	
2870	1833	
2871	1832	
2872	1830	
2873	1830	
2874	1828	
2875	1827	
2876	1826	
2877	1825	
2878	1824	
2879	1823	
2880	1822	
2881	1821	
2882	1820	
2883	1819	
2884	1818	
2885	1817	
2886	1816	
2887	1815	
2888	1814	
2889	1812	
2890	1812	
2891	1811	
2892	1810	
2893	1809	
2894	1808	
2895	1807	
2896	1806	
2897	1805	
2898	1804	
2899	1803	
2900	1802	
2901	1801	
2902	1801	
2903	1800	
2904	1799	
2905	1799	
2906	1798	
2907	1796	
2908	1795	
2909	1795	
2910	1794	
2911	1793	
2912	1792	
2913	1792	
2914	1791	
2915	1790	
2916	1788	
2917	1788	
2918	1787	
2919	1786	
2920	1786	
2921	1785	
2922	1784	
2923	1784	
2924	1783	
2925	1783	
2926	1781	
2927	1781	
2928	1779	
2929	1779	
2930	1779	
2931	1778	
2932	1776	
2933	1776	
2934	1775	
2935	1775	
2936	1774	
2937	1772	
2938	1772	
2939	1771	
2940	1771	
2941	1770	
2942	1770	
2943	1769	
2944	1768	
2945	1768	
2946	1767	
2947	1767	
2948	1766	
2949	1765	
2950	1764	
2951	1764	
2952	1763	
2953	1762	
2954	1762	
2955	1762	
2956	1761	
2957	1760	
2958	1759	
2959	1758	
2960	1758	
2961	1758	
2962	1758	
2963	1758	
2964	1757	
2965	1757	
2966	1756	
2967	1756	
2968	1755	
2969	1755	
2970	1754	
2971	1754	
2972	1754	
2973	1753	
2974	1752	
2975	1752	
2976	1751	
2977	1750	
2978	1751	
2979	1750	
2980	1750	
2981	1750	
2982	1749	
2983	1749	
2984	1748	
2985	1749	
2986	1749	
2987	1748	
2988	1748	
2989	1748	
2990	1747	
2991	1747	
2992	1747	
2993	1747	
2994	1747	
2995	1746	
2996	1746	
2997	1745	
2998	1744	
2999	1745	
3000	1745	
3001	1745	
3002	1744	
3003	1744	
3004	1745	
3005	1744	
3006	1744	
3007	1744	
3008	1743	
3009	1743	
3010	1742	
3011	1742	
3012	1742	
3013	1741	
3014	1741	
3015	1740	
3016	1740	
3017	1740	
3018	1740	
3019	1739	
3020	1739	
3021	1738	
3022	1738	
3023	1738	
3024	1738	
3025	1737	
3026	1737	
3027	1737	
3028	1736	
3029	1735	
3030	1735	
3031	1735	
3032	1734	
3033	1734	
3034	1733	
3035	1732	
3036	1732	
3037	1732	
3038	1731	
3039	1730	
3040	1730	
3041	1730	
3042	1729	
3043	1729	
3044	1728	
3045	1728	
3046	1727	
3047	1726	
3048	1725	
3049	1724	
3050	1724	
3051	1723	
3052	1722	
3053	1721	
3054	1721	
3055	1720	
3056	1719	
3057	1718	
3058	1718	
3059	1717	
3060	1716	
3061	1715	
3062	1714	
3063	1714	
3064	1714	
3065	1713	
3066	1712	
3067	1711	
3068	1710	
3069	1709	
3070	1709	
3071	1707	
3072	1707	
3073	1706	
3074	1705	
3075	1704	
3076	1703	
3077	1703	
3078	1702	
3079	1701	
3080	1701	
3081	1700	
3082	1700	
3083	1699	
3084	1698	
3085	1698	
3086	1697	
3087	1696	
3088	1696	
3089	1694	
3090	1693	
3091	1693	
3092	1693	
3093	1692	
3094	1690	
3095	1691	
3096	1690	
3097	1689	
3098	1688	
3099	1688	
3100	1688	
3101	1687	
3102	1687	
3103	1686	
3104	1686	
3105	1686	
3106	1685	
3107	1684	
3108	1684	
3109	1684	
3110	1683	
3111	1683	
3112	1682	
3113	1682	
3114	1681	
3115	1681	
3116	1680	
3117	1679	
3118	1679	
3119	1679	
3120	1679	
3121	1678	
3122	1678	
3123	1677	
3124	1678	
3125	1677	
3126	1677	
3127	1676	
3128	1675	
3129	1675	
3130	1675	
3131	1674	
3132	1674	
3133	1673	
3134	1672	
3135	1672	
3136	1671	
3137	1671	
3138	1670	
3139	1669	
3140	1669	
3141	1669	
3142	1668	
3143	1667	
3144	1667	
3145	1667	
3146	1666	
3147	1665	
3148	1665	
3149	1664	
3150	1663	
3151	1662	
3152	1662	
3153	1661	
3154	1660	
3155	1659	
3156	1658	
3157	1657	
3158	1657	
3159	1656	
3160	1655	
3161	1654	
3162	1654	
3163	1653	
3164	1652	
3165	1651	
3166	1650	
3167	1650	
3168	1649	
3169	1648	
3170	1647	
3171	1646	
3172	1645	
3173	1645	
3174	1643	
3175	1643	
3176	1642	
3177	1641	
3178	1640	
3179	1639	
3180	1639	
3181	1638	
3182	1637	
3183	1636	
3184	1636	
3185	1635	
3186	1634	
3187	1634	
3188	1632	
3189	1631	
3190	1631	
3191	1630	
3192	1629	
3193	1628	
3194	1628	
3195	1627	
3196	1626	
3197	1625	
3198	1624	
3199	1624	
3200	1624	
3201	1624	
3202	1623	
3203	1622	
3204	1622	
3205	1622	
3206	1621	
3207	1620	
3208	1619	
3209	1619	
3210	1618	
3211	1618	
3212	1617	
3213	1617	
3214	1616	
3215	1616	
3216	1615	
3217	1614	
3218	1614	
3219	1613	
3220	1612	
3221	1612	
3222	1612	
3223	1611	
3224	1611	
3225	1610	
3226	1610	
3227	1609	
3228	1608	
3229	1608	
3230	1607	
3231	1606	
3232	1606	
3233	1605	
3234	1605	
3235	1604	
3236	1603	
3237	1602	
3238	1601	
3239	1601	
3240	1600	
3241	1599	
3242	1599	
3243	1598	
3244	1598	
3245	1598	
3246	1597	
3247	1596	
3248	1596	
3249	1595	
3250	1594	
3251	1593	
3252	1592	
3253	1591	
3254	1590	
3255	1590	
3256	1589	
3257	1588	
3258	1588	
3259	1587	
3260	1586	
3261	1585	
3262	1585	
3263	1585	
3264	1584	
3265	1583	
3266	1583	
3267	1581	
3268	1581	
3269	1580	
3270	1579	
3271	1579	
3272	1578	
3273	1577	
3274	1577	
3275	1575	
3276	1575	
3277	1574	
3278	1574	
3279	1573	
3280	1572	
3281	1572	
3282	1571	
3283	1571	
3284	1571	
3285	1570	
3286	1569	
3287	1569	
3288	1568	
3289	1568	
3290	1567	
3291	1567	
3292	1566	
3293	1565	
3294	1565	
3295	1565	
3296	1564	
3297	1563	
3298	1564	
3299	1564	
3300	1563	
3301	1562	
3302	1561	
3303	1562	
3304	1561	
3305	1561	
3306	1561	
3307	1561	
3308	1560	
3309	1560	
3310	1559	
3311	1559	
3312	1559	
3313	1558	
3314	1558	
3315	1558	
3316	1558	
3317	1557	
3318	1557	
3319	1557	
3320	1557	
3321	1556	
3322	1556	
3323	1556	
3324	1556	
3325	1556	
3326	1556	
3327	1556	
3328	1556	
3329	1555	
3330	1555	
3331	1555	
3332	1555	
3333	1554	
3334	1554	
3335	1554	
3336	1554	
3337	1554	
3338	1554	
3339	1553	
3340	1554	
3341	1553	
3342	1553	
3343	1553	
3344	1553	
3345	1553	
3346	1553	
3347	1553	
3348	1553	
3349	1552	
3350	1552	
3351	1552	
3352	1552	
3353	1552	
3354	1551	
3355	1551	
3356	1551	
3357	1551	
3358	1551	
3359	1551	
3360	1551	
3361	1551	
3362	1551	
3363	1551	
3364	1551	
3365	1551	
3366	1551	
3367	1551	
3368	1551	
3369	1551	
3370	1551	
3371	1551	
3372	1551	
3373	1551	
3374	1550	
3375	1550	
3376	1550	
3377	1550	
3378	1550	
3379	1550	
3380	1550	
3381	1550	
3382	1550	
3383	1550	
3384	1550	
3385	1550	
3386	1550	
3387	1550	
3388	1550	
3389	1550	
3390	1550	
3391	1550	
3392	1550	
3393	1550	
3394	1550	
3395	1550	
3396	1550	
3397	1551	
3398	1551	
3399	1551	
3400	1552	
3401	1552	
3402	1552	
3403	1553	
3404	1553	
3405	1553	
3406	1554	
3407	1554	
3408	1554	
3409	1555	
3410	1555	
3411	1555	
3412	1555	
3413	1556	
3414	1556	
3415	1557	
3416	1557	
3417	1558	
3418	1558	
3419	1559	
3420	1559	
3421	1560	
3422	1561	
3423	1562	
3424	1562	
3425	1564	
3426	1564	
3427	1565	
3428	1566	
3429	1566	
3430	1567	
3431	1567	
3432	1568	
3433	1569	
3434	1570	
3435	1570	
3436	1571	
3437	1572	
3438	1573	
3439	1574	
3440	1574	
3441	1575	
3442	1577	
3443	1577	
3444	1578	
3445	1580	
3446	1580	
3447	1581	
3448	1582	
3449	1583	
3450	1584	
3451	1584	
3452	1586	
3453	1587	
3454	1588	
3455	1588	
3456	1589	
3457	1590	
3458	1591	
3459	1592	
3460	1593	
3461	1594	
3462	1595	
3463	1596	
3464	1597	
3465	1598	
3466	1599	
3467	1600	
3468	1601	
3469	1602	
3470	1603	
3471	1604	
3472	1605	
3473	1606	
3474	1607	
3475	1608	
3476	1609	
3477	1610	
3478	1611	
3479	1612	
3480	1614	
3481	1614	
3482	1615	
3483	1617	
3484	1618	
3485	1619	
3486	1620	
3487	1621	
3488	1622	
3489	1623	
3490	1625	
3491	1625	
3492	1626	
3493	1628	
3494	1629	
3495	1629	
3496	1631	
3497	1632	
3498	1633	
3499	1634	
3500	1635	
3501	1636	
3502	1637	
3503	1639	
3504	1640	
3505	1642	
3506	1643	
3507	1644	
3508	1645	
3509	1646	
3510	1647	
3511	1648	
3512	1649	
3513	1650	
3514	1652	
3515	1653	
3516	1654	
3517	1655	
3518	1657	
3519	1657	
3520	1659	
3521	1660	
3522	1662	
3523	1663	
3524	1665	
3525	1666	
3526	1667	
3527	1669	
3528	1670	
3529	1671	
3530	1673	
3531	1674	
3532	1675	
3533	1676	
3534	1678	
3535	1679	
3536	1680	
3537	1682	
3538	1683	
3539	1685	
3540	1686	
3541	1687	
3542	1689	
3543	1690	
3544	1692	
3545	1693	
3546	1694	
3547	1695	
3548	1696	
3549	1698	
3550	1699	
3551	1700	
3552	1702	
3553	1703	
3554	1704	
3555	1705	
3556	1707	
3557	1708	
3558	1710	
3559	1710	
3560	1712	
3561	1713	
3562	1714	
3563	1716	
3564	1717	
3565	1718	
3566	1719	
3567	1721	
3568	1722	
3569	1723	
3570	1724	
3571	1725	
3572	1727	
3573	1727	
3574	1729	
3575	1729	
3576	1731	
3577	1732	
3578	1733	
3579	1734	
3580	1735	
3581	1737	
3582	1738	
3583	1739	
3584	1740	
3585	1741	
3586	1743	
3587	1744	
3588	1745	
3589	1746	
3590	1747	
3591	1748	
3592	1749	
3593	1750	
3594	1751	
3595	1752	
3596	1754	
3597	1754	
3598	1756	
3599	1757	
3600	1757	
3601	1759	
3602	1761	
3603	1762	
3604	1763	
3605	1765	
3606	1766	
3607	1767	
3608	1768	
3609	1769	
3610	1770	
3611	1772	
3612	1772	
3613	1774	
3614	1775	
3615	1776	
3616	1777	
3617	1779	
3618	1779	
3619	1781	
3620	1782	
3621	1783	
3622	1785	
3623	1786	
3624	1787	
3625	1789	
3626	1790	
3627	1791	
3628	1793	
3629	1794	
3630	1795	
3631	1797	
3632	1798	
3633	1799	
3634	1800	
3635	1801	
3636	1803	
3637	1804	
3638	1805	
3639	1806	
3640	1807	
3641	1809	
3642	1810	
3643	1812	
3644	1813	
3645	1814	
3646	1815	
3647	1818	
3648	1818	
3649	1820	
3650	1821	
3651	1822	
3652	1824	
3653	1825	
3654	1826	
3655	1827	
3656	1829	
3657	1830	
3658	1832	
3659	1833	
3660	1834	
3661	1836	
3662	1837	
3663	1839	
3664	1840	
3665	1841	
3666	1843	
3667	1845	
3668	1846	
3669	1847	
3670	1848	
3671	1850	
3672	1851	
3673	1852	
3674	1854	
3675	1855	
3676	1856	
3677	1857	
3678	1858	
3679	1860	
3680	1862	
3681	1863	
3682	1865	
3683	1867	
3684	1867	
3685	1869	
3686	1870	
3687	1872	
3688	1873	
3689	1875	
3690	1876	
3691	1878	
3692	1879	
3693	1881	
3694	1882	
3695	1884	
3696	1885	
3697	1886	
3698	1888	
3699	1890	
3700	1892	
3701	1893	
3702	1895	
3703	1897	
3704	1899	
3705	1900	
3706	1902	
3707	1904	
3708	1905	
3709	1906	
3710	1908	
3711	1910	
3712	1911	
3713	1913	
3714	1914	
3715	1916	
3716	1917	
3717	1919	
3718	1921	
3719	1923	
3720	1924	
3721	1926	
3722	1928	
3723	1930	
3724	1932	
3725	1933	
3726	1935	
3727	1937	
3728	1938	
3729	1940	
3730	1942	
3731	1943	
3732	1945	
3733	1946	
3734	1948	
3735	1949	
3736	1951	
3737	1953	
3738	1954	
3739	1955	
3740	1957	
3741	1959	
3742	1960	
3743	1962	
3744	1964	
3745	1966	
3746	1967	
3747	1969	
3748	1970	
3749	1972	
3750	1973	
3751	1974	
3752	1976	
3753	1977	
3754	1979	
3755	1980	
3756	1981	
3757	1982	
3758	1984	
3759	1985	
3760	1986	
3761	1988	
3762	1989	
3763	1991	
3764	1992	
3765	1993	
3766	1996	
3767	1996	
3768	1997	
3769	1999	
3770	2000	
3771	2001	
3772	2002	
3773	2003	
3774	2004	
3775	2005	
3776	2007	
3777	2008	
3778	2009	
3779	2011	
3780	2011	
3781	2012	
3782	2014	
3783	2015	
3784	2016	
3785	2018	
3786	2019	
3787	2020	
3788	2022	
3789	2022	
3790	2023	
3791	2024	
3792	2025	
3793	2026	
3794	2027	
3795	2028	
3796	2029	
3797	2030	
3798	2031	
3799	2032	
3800	2033	
3801	2034	
3802	2035	
3803	2036	
3804	2037	
3805	2038	
3806	2039	
3807	2040	
3808	2040	
3809	2040	
3810	2042	
3811	2043	
3812	2044	
3813	2045	
3814	2045	
3815	2046	
3816	2046	
3817	2047	
3818	2047	
3819	2048	
3820	2050	
3821	2050	
3822	2051	
3823	2051	
3824	2053	
3825	2053	
3826	2053	
3827	2055	
3828	2055	
3829	2056	
3830	2056	
3831	2057	
3832	2057	
3833	2057	
3834	2058	
3835	2059	
3836	2059	
3837	2060	
3838	2061	
3839	2061	
3840	2062	
3841	2063	
3842	2063	
3843	2064	
3844	2065	
3845	2065	
3846	2066	
3847	2066	
3848	2067	
3849	2067	
3850	2068	
3851	2069	
3852	2068	
3853	2069	
3854	2070	
3855	2070	
3856	2071	
3857	2071	
3858	2071	
3859	2072	
3860	2072	
3861	2073	
3862	2074	
3863	2075	
3864	2074	
3865	2075	
3866	2076	
3867	2077	
3868	2076	
3869	2077	
3870	2078	
3871	2078	
3872	2078	
3873	2079	
3874	2079	
3875	2080	
3876	2080	
3877	2081	
3878	2082	
3879	2082	
3880	2083	
3881	2084	
3882	2084	
3883	2085	
3884	2087	
3885	2086	
3886	2087	
3887	2088	
3888	2088	
3889	2089	
3890	2089	
3891	2090	
3892	2090	
3893	2091	
3894	2091	
3895	2091	
3896	2093	
3897	2093	
3898	2092	
3899	2094	
3900	2095	
3901	2095	
3902	2095	
3903	2096	
3904	2097	
3905	2098	
3906	2098	
3907	2098	
3908	2099	
3909	2099	
3910	2099	
3911	2100	
3912	2100	
3913	2101	
3914	2101	
3915	2102	
3916	2102	
3917	2102	
3918	2103	
3919	2103	
3920	2104	
